Year,COUNTY,District Name,Autism,Total SWD Count,Total Students,Classification Rate,SED1,GEOID,Longitude,Latitude,PM25,Elevation (ft),vpdmin_hPa,vpdmax _hPa,ppt_mm,tmin_c,tmean_c,tmax_c,tdmean_c,Total_pop,Age20to24_percent,Age25to34_percent,Age35to44_percent,Age45to54_percent,Age55to59_percent,Age60to64_percent,Age65to74_percent,Age75to84_percent,Age85plus_percent,Age18plus_percent,Age21plus_percent,Age65plus_percent,LC_Total,Pop_density,GEO_ID,Below_poverty_percent,Bachelor_plus_percent,Median_household_income,NAME,total_pop,male_percent,female_percent,median_age,under5_percent,age5to9_percent,age10to14_percent,age15to19_percent,white_percent,black_percent,asian_percent,hispanic_percent,non_hispanic_percent,Water_percent,Developed_percent,Barren_percent,Forest_percent,Shrub_percent,Grass_percent,Pasture_crops_percent,Wetland_percent
2011,Dutchess,Pine Plains C S D,0,146,1145,12.75,13130104,3623040,-73.6806,41.9632,8.3,525,0.3,11.2,1688.34,3.33,9.61,15.89,3.44,9465,4.42,10.62,13.83,17.35,7.88,7.84,9.06,5.25,1.25,79.64,76.67,15.56,366579000,25.82,9700000US3623040,3.4,27.7,63183,"Pine Plains Central School District, New York",9465,50.8,49.2,44.5,5.7,6.4,4.7,5.7,92.4,1.6,0.1,7.1,92.9,0.641771624,8.377402961,0.168913113,57.1714419,0.025042351,0.079055265,25.62274435,7.91362844
2011,Oneida,Sauquoit Valley C S D,0,118,1092,10.81,41160304,3600002,-75.2511,42.9882,7.7,974,0.48,8.63,1492.5,2.78,8,13.22,2.89,6772,6.31,9.64,13.67,16.11,7.9,8.31,9.14,5.35,1.17,80.3,76.21,15.65,109326600,61.94,9700000US3600002,4.6,24.6,53639,"Sauquoit Valley Central School District, New York",6772,46.6,53.4,43.2,3.3,5.5,7.1,6.5,98.4,0.4,0,1.4,98.6,0.095493686,11.94658939,0.070797043,27.62237187,0.029635971,0.039514629,53.83621186,6.359385548
2012,Delaware,Delhi C S D,0,114,805,14.16,12050104,3608910,-74.9196,42.2967,7.1,1709,0.3,10.95,1086.87,1.5,8.06,14.67,1.61,7826,12,8.92,7.42,13.56,8.51,6.81,10.78,7.18,2.48,88.4,72.82,20.44,498681900,15.69,9700000US3608910,4.9,27.8,46548,"Delhi Central School District, New York",7826,52.1,47.9,44,2.7,2.4,3.7,13.5,91.4,4.1,1,4.9,95.1,0.215668545,6.511385314,0.042050854,65.59590392,0.039524194,0.06912222,26.28304737,1.243297581
2012,Westchester,Hastings-On-Hudson U F S D,9,182,1607,11.33,66040403,3613950,-73.8767,40.9899,8.7,177,1.63,12.98,973.33,8.39,13.28,18.17,5.17,8496,4.81,3.45,15.17,16.85,7.97,7.05,9.98,4.98,3.73,74.87,73.4,18.69,8842500,960.81,9700000US3613950,2.7,68.9,121364,"Hastings-on-Hudson Union Free School District, New York",8496,49.7,50.3,45.3,5.1,6.4,8.9,5.6,89,1.8,5.4,6.3,93.7,27.6437659,64.956743,0,7.256997455,0,0.010178117,0,0.132315522
2012,Chautauqua,Southwestern  C S D (Jamestown),0,169,1564,10.81,6020106,3627660,-79.3207,42.0475,7.3,1555,0.52,10.6,1097.03,3.17,8.89,14.67,2.72,9403,6.94,10.1,12.56,14.5,6.58,7.43,9.25,6.72,2.66,78.35,75.11,18.63,112031100,83.93,9700000US3627660,9.1,27.6,49077,"Southwestern at Jamestown Central School District, New York",9403,51.4,48.6,42,6.7,5.7,5.8,5.1,94.7,1.7,1.9,1.2,98.8,0.06346452,17.90502816,0.070694655,52.47712466,0.053020991,0.042577463,26.64706497,2.74102459
2012,Onondaga,Westhill C S D,38,248,1929,12.86,42070106,3607320,-76.191,43.0132,6.8,942,0.68,11.07,956.82,4.61,10,15.39,3.83,12178,6.32,10.08,11.96,14.25,6.73,6.74,7.62,7.28,5.21,79.33,74.63,20.11,18065700,674.1,9700000US3607320,1.3,45.3,65601,"Westhill Central School District, New York",12178,47.7,52.3,42.9,4.6,6.3,6.3,6.5,94.8,1.6,0.8,4.4,95.6,0,67.70786629,0,26.02500872,0.009963633,0,4.548398346,1.708763015
2013,Orleans,ALBION CENTRAL SCHOOL DISTRICT,4,183,2006,9.12,45010106,3602520,-78.2022,43.2386,6.5,515,1.23,9.11,939.55,4.72,9.17,13.67,2.78,15000,8.35,12.39,14.57,16.03,6.93,5.93,8.04,3.44,2.71,80.91,77.3,14.19,337295700,44.47,9700000US3602520,13.8,14.6,44319,"Albion Central School District, New York",15000,51,49,40.4,5.3,4.9,5.5,6,83.9,11.1,0.7,6.4,93.6,0.719902448,9.403825783,0.120873169,11.2310652,0.008271674,0.035754977,61.06523149,17.41507526
2013,Westchester,ELMSFORD UNION FREE SCHOOL DISTRICT,19,132,1177,11.21,66040902,3610650,-73.8253,41.0515,8.5,318,1.54,10.79,1091.44,6.94,11.44,15.94,3.72,8446,6.23,19.03,13.21,12.05,8.76,6.76,6.38,2.98,1.28,77.95,75.85,10.64,7464600,1131.47,9700000US3610650,6.1,40.2,89295,"Elmsford Union Free School District, New York",8446,51.5,48.5,35.4,4.9,6.1,7.2,5.1,43.9,24.8,13,25,75,0.012056909,76.93513383,0,22.07619966,0,0.048227634,0,0.928381963
2013,Suffolk,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,23,208,1873,11.11,58090202,3631020,-72.6506,40.7993,,0,1.03,8.53,1012.44,6.33,10.78,15.22,4.61,5400,2.98,8.13,7.93,16.54,10.96,7.76,14.13,7.89,5.13,82.5,81.33,27.15,86533200,62.4,9700000US3631020,3.7,48.6,89688,"Westhampton Beach Union Free School District, New York",5400,46.3,53.7,53,3.8,3.9,6.4,4.5,93.4,1.4,0.8,9.4,90.6,51.3328549,27.57236315,1.793087668,10.1656838,5.635121221,1.586112931,0.016641185,1.898135147
2013,Erie,AKRON CENTRAL SCHOOL DISTRICT,8,160,1507,10.62,14210104,3602430,-78.5093,43.0547,6.8,656,1.23,8.92,1298.45,4.61,9.06,13.44,2.67,9781,7.49,7.33,13.59,19.2,8.53,5.63,7.74,4.87,1.65,79.61,74.19,14.25,208368000,46.94,9700000US3602430,5.3,19.1,57642,"Akron Central School District, New York",9781,52.6,47.4,44,2.9,5.4,7.1,8.5,91.7,0.4,0.8,0.9,99.1,0.696268141,10.86169661,0.621976503,17.61100553,0.043192813,0.070836213,45.51658604,24.57843815
2013,Erie,EAST AURORA UNION FREE SCHOOL DISTRICT,7,168,2386,6.96,14030103,3609540,-78.6394,42.7371,6.8,958,0.79,8.5,1217.17,3.33,8.11,12.89,2.33,12998,5.12,8.06,10.97,17.35,9.88,7.73,8.25,6.07,2.28,77.87,74.7,16.59,82982700,156.64,9700000US3609540,3.6,47.1,71362,"East Aurora Union Free School District, New York",12998,49.5,50.5,46,6.4,5.3,5.9,6.7,97.4,0.5,0.8,0.8,99.2,0.265718035,23.55346355,0.072665748,49.41053979,0.019522141,0.026029522,21.3615609,5.290500309
2013,Tompkins,NEWFIELD CENTRAL SCHOOL DISTRICT,2,151,815,18.53,61090104,3620790,-76.6068,42.3396,6.9,1493,0.59,8.26,1103.38,2.5,7.44,12.39,2,5707,6.96,12.18,10.92,17.49,7.18,5.57,7.08,3.35,0.7,74.61,70.63,11.13,158036400,36.11,9700000US3620790,8.2,18.7,49459,"Newfield Central School District, New York",5707,52,48,36.5,7.2,6.8,7.1,7.4,95.5,0.8,2.1,1.7,98.3,0.100799563,8.078771726,0.096813139,68.83641996,0.118453723,0.176541607,20.58930727,2.002893004
2013,Chautauqua,SILVER CREEK CENTRAL SCHOOL DISTRICT,3,140,1096,12.77,6150104,3626880,-79.1622,42.5257,7.1,640,1.42,8.16,1255.01,5.5,9.33,13.17,2.94,6295,7.05,11.29,11.36,14.28,8.72,6.93,9.13,6.72,2.72,78.97,77.25,18.57,86425200,72.84,9700000US3626880,13,15.7,45694,"Silver Creek Central School District, New York",6295,48.6,51.4,43.6,5.5,5.9,5.9,4.5,97.8,0.2,0.1,3.9,96.1,0.619610947,17.53446911,0.316574332,32.53842629,0.022909985,0.143708085,42.65318449,6.171116758
2014,Montgomery,FORT PLAIN CENTRAL SCHOOL DISTRICT,7,136,839,16.21,27070104,3611370,-74.6503,42.9446,6.7,653,0.6,9.56,1028.45,1.72,7.33,12.89,1.22,5382,5.65,11.06,11.24,13.3,9.36,7.12,8.88,4.65,2.08,75.57,72.32,15.61,158523300,33.95,9700000US3611370,17.1,10.3,40179,"Fort Plain Central School District, New York",5382,50,50,41.2,7.5,6.5,5.6,7.1,96.7,0.2,0.8,0.7,99.3,0.681287861,9.334211438,0.013058017,18.92560904,0.014193497,0.038038572,67.06484157,3.928759999
2014,Herkimer,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,5,132,1014,13.02,21040206,3611400,-75.1079,43.0567,6.8,902,0.47,8.35,1336.55,1.33,6.61,11.94,1.22,6983,5.56,11.2,10.93,15.18,7.58,6.01,10.01,6.86,3.37,79.78,75.7,20.23,107971200,64.67,9700000US3611400,10.5,19,42997,"Frankfort-Schuyler Central School District, New York",6983,47.8,52.2,44,5.3,5.5,6.3,6.2,97.3,1,0.1,1.6,98.4,0.952754068,14.64973993,0.014170445,48.95138704,0.045012003,0.02667378,32.42864764,2.931615097
2014,Suffolk,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,14,180,1836,9.8,58040206,3608010,-73.466,40.9213,7.9,66,1.66,9.95,1192.53,7.17,11.28,15.39,4.17,7931,5.62,3.61,9.75,19.59,8.98,5.7,8.46,4.98,2.46,72.1,67.57,15.9,88616700,89.5,9700000US3608010,1.9,79.8,186250,"Cold Spring Harbor Central School District, New York",7931,50.9,49.1,45.1,2.9,6.6,11,10.3,94.3,0.3,4.1,2.7,97.3,54.94855936,22.22560759,1.330449001,17.04295014,0.160466368,0.215309304,2.111453033,1.965205204
2015,Westchester,RYE CITY SCHOOL DISTRICT,31,276,4653,5.93,66180001,3625260,-73.6728,40.9497,8.6,3,1.79,11.38,1020.57,8.06,12.33,16.67,4.94,14817,3.62,5.42,14.21,17.22,6.68,5.28,6.77,4.12,4.35,68.96,67.3,15.24,48463200,305.74,9700000US3625260,2.3,73.5,150997,"Rye City School District, New York",14817,48.3,51.7,41.5,6.1,9.5,10.5,6.2,89.9,0.7,5.1,6.7,93.3,72.46508691,24.72515228,0.382558312,1.383523993,0.001857079,0.077997326,0,0.963824097
2015,Chautauqua,BROCTON CENTRAL SCHOOL DISTRICT,15,132,604,21.85,6230104,3605610,-79.435,42.3799,7.3,997,1.14,9.35,1211.58,4.22,9.28,14.28,2.89,4901,5.9,20.22,12.28,14.16,6.28,6.14,9.47,4,2.2,82.27,79.53,15.67,94318200,51.96,9700000US3605610,11.9,14.1,37619,"Brocton Central School District, New York",4901,54,46,38.7,5.1,4.5,4.4,5.3,87.6,7.1,0.1,6.5,93.5,0.409358957,14.51363576,0.039122884,48.23183649,0.010496384,0.051527701,32.29928052,4.444741312
2015,Delaware,WALTON CENTRAL SCHOOL DISTRICT,20,160,1179,13.57,12190104,3629820,-75.162,42.1746,7.1,1585,0.1,9.63,1172.46,0.06,6.72,13.39,1.67,6584,4.31,12.93,9.16,13.64,9.19,8.13,11.06,6.76,1.12,76.97,76.05,18.94,438845400,15,9700000US3629820,20.3,16.9,38651,"Walton Central School District, New York",6584,47.9,52.1,44.9,5.4,7,7.3,4.1,97.9,0.9,0,2.4,97.6,3.071742349,6.194960685,0.275017124,72.16584702,0.316649098,0.233180068,16.56726948,1.175334184
2015,Wayne,NEWARK CENTRAL SCHOOL DISTRICT,20,243,2198,11.06,65010106,3620640,-77.1,43.0817,6.4,472,0.82,9.47,1110.49,3.44,8.61,13.83,2.94,15170,6.15,11.82,9.39,16.68,8.32,7.22,9.29,7.08,1.83,80.46,76.21,18.2,158039100,95.99,9700000US3620640,13.5,15.9,39318,"Newark Central School District, New York",15170,47.4,52.6,45.3,6.1,4.6,5.4,6.2,89.1,6.1,0.7,5.8,94.2,0.762532816,16.86683865,0.294420811,25.05765978,0.023918132,0.019362297,44.53726957,12.43799794
2015,Genesee,BATAVIA CITY SCHOOL DISTRICT,17,275,2714,10.13,18030001,3603990,-78.1775,42.9908,6.8,896,1.33,10.81,853.95,3.94,9.22,14.44,2.17,18206,7.82,12.8,12.17,13.83,6.84,4.96,8.76,5.33,4.58,79.97,75.77,18.67,66100500,275.43,9700000US3603990,14.7,24.1,43148,"Batavia City School District, New York",18206,49.5,50.5,40.9,6.6,6.2,4.3,5.8,89,6.1,0.8,3.4,96.6,2.610116414,33.40595003,0.428892368,12.15195044,0.0885016,0.185172578,34.57280959,16.55660698
2015,Albany,WATERVLIET CITY SCHOOL DISTRICT,20,200,1364,14.66,1120001,3630210,-73.7084,42.7205,7,75,1.73,12.27,1015.75,4.33,9.83,15.39,2.11,11199,9.35,14.47,13.97,15.11,4.87,6.4,6.99,4.63,1.84,79.5,75.96,13.47,5322600,2104.05,9700000US3630210,11.2,17.7,46126,"Watervliet City School District, New York",11199,51.1,48.9,37.8,5.3,5.7,5.8,5.5,83.5,9.7,1.5,5.1,94.9,7.456881975,89.80385526,0,1.234359148,0,0.016909029,0.016909029,1.47108556
2015,Westchester,IRVINGTON UNION FREE SCHOOL DISTRICT,32,225,1864,12.07,66040202,3615450,-73.8663,41.0457,8.1,79,1.63,12.94,1001.01,6.83,11.94,17.06,3.94,9695,3.1,6.25,13.34,19.17,8.47,4.88,5.92,4.23,2.73,70.5,68.01,12.88,18274500,530.52,9700000US3615450,1.1,68,136875,"Irvington Union Free School District, New York",9695,48.4,51.6,42.1,4.7,7.5,10.1,9.6,85,2.4,8.2,12.5,87.5,37.54740212,46.31371583,0.004924895,15.47402118,0,0.064023639,0,0.595912337
2015,Westchester,NORTH SALEM CENTRAL SCHOOL DISTRICT,19,139,1213,11.46,66130104,3621180,-73.6042,41.3399,7.5,436,1.14,11.8,1091.18,4.5,10.22,15.94,2.83,7296,3.82,5.99,9.65,19.19,8.95,6.89,10.35,5.67,3.23,77.3,73.56,19.26,73027800,99.91,9700000US3621180,1.6,59.6,119886,"North Salem Central School District, New York",7296,45.4,54.6,48.4,3.6,8.1,5.5,9,92.1,1.8,1.9,8.7,91.3,5.921717483,19.75425797,0.062852777,56.35429247,0.034507407,0.354933327,11.25804146,6.259397106
2016,Broome,HARPURSVILLE CENTRAL SCHOOL DISTRICT,16,162,834,19.42,3050104,3613710,-75.67,42.1911,5.9,1421,0.44,10.32,955.29,2.61,8.44,14.33,2.5,4896,5.6,8.39,11.19,16.2,6.72,7.8,10.23,7.11,2.35,79.74,74.55,19.69,238879800,20.5,9700000US3613710,16.9,12.4,43707,"Harpursville Central School District, New York",4896,52,48,46.3,7.2,4.1,4,9,95.1,1.3,0,1.1,98.9,0.713957396,8.434492996,0.085900943,61.33478009,0.151833684,0.064425707,27.67479712,1.539812073
2016,Nassau,CARLE PLACE UNION FREE SCHOOL DISTRICT,12,212,1359,15.6,28041103,3606540,-73.6103,40.7518,6.5,105,1.91,12.53,1002.03,8.67,13.22,17.72,5,9325,6.06,10.64,12.61,16.21,8.17,6.23,10.96,3.21,2.68,79.02,75.71,16.85,4129200,2258.31,9700000US3606540,4.8,41.7,102375,"Carle Place Union Free School District, New York",9325,46.7,53.3,43.3,4.6,5,6.3,7.3,80.9,4.1,9.3,9.3,90.7,0,100,0,0,0,0,0,0
2016,Putnam,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,28,227,1744,13.02,48050304,3624000,-73.8376,41.394,6,587,0.99,12.49,1031.24,5.56,11.22,16.89,3.67,10520,4.13,9.79,15.05,17.66,9.5,6.55,8.45,3.48,0.96,77.78,75.06,12.89,79411500,132.47,9700000US3624000,5.3,43.5,110369,"Putnam Valley Central School District, New York",10520,50.4,49.6,42.5,3.4,6.8,8.8,5.4,93.3,1.5,0.9,9.2,90.8,3.981413271,15.71258571,0.001133337,75.28531762,0.095200317,0.13713379,0.411401371,4.375814586
2016,Onondaga,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,11,170,1293,13.15,42050106,3615990,-76.4392,43.0561,5,600,0.86,11.05,1050.04,4.28,9.61,14.94,3.39,8919,5.63,9.88,10.94,17.08,10.58,4.78,9.98,4.56,1.69,77.18,73.81,16.24,156672900,56.93,9700000US3615990,7,21.9,57118,"Jordan-Elbridge Central School District, New York",8919,49.5,50.5,44.2,5,5.9,6.1,7.8,98.3,0,0.1,0.4,99.6,2.701041469,12.79289526,0.573296339,24.80167278,0.031594488,0.040785611,44.55741867,14.50129537
2017,MADISON,CAZENOVIA CENTRAL SCHOOL DISTRICT,11,148,1506,9.89,25020106,3606780,-75.8285,42.9194,5.4,1401,0.22,8.06,1282.95,2.56,7.67,12.78,2.89,10561,7.81,7.28,9.29,15.45,9.53,7.63,10.54,5.38,2.52,80.35,73.41,18.44,291736800,36.2,9700000US3606780,3.9,43.2,72074,"Cazenovia Central School District, New York",10561,49.5,50.5,45.6,3.5,4.7,6.4,10,96.3,2,0.9,2.3,97.7,2.176139589,9.759618944,0.121856413,39.56446358,0.116920457,0.107357042,41.4577112,6.695932772
2017,ALLEGANY,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,12,125,768,16.28,2290204,3600012,-78.1706,42.0815,7,1870,0.32,9.66,1174.5,2.11,7.94,13.78,2.11,4429,4.36,12.49,12.15,14.07,6.59,7.59,10,5.49,2.1,76.2,73.99,17.59,254668500,17.39,9700000US3600012,12.8,11.5,41102,"Bolivar-Richburg Central School District, New York",4429,49.2,50.8,39.7,6.3,8,5.7,5.1,98.2,0.2,0.3,0.7,99.3,0.062551906,6.303606453,0.080221936,83.71671408,0.060784903,0.148428251,9.228349796,0.399342675
2017,ERIE,AKRON CENTRAL SCHOOL DISTRICT,13,185,1458,12.69,14210104,3602430,-78.5093,43.0547,5.9,656,1.41,9.61,1264.16,5.39,9.94,14.5,3.28,9707,4.79,11.62,10.92,17.69,8.42,5.57,7.57,6.88,2.91,79,76.09,17.36,208368000,46.59,9700000US3602430,3.8,22.4,59989,"Akron Central School District, New York",9707,50.4,49.6,44.4,4.6,5.2,5.7,8.1,91.3,1.3,1.3,1.9,98.1,0.599948169,10.98479613,0.63191085,17.59545612,0.038441603,0.114029026,45.42890463,24.60651348
2018,DELAWARE,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,10,131,812,16.13,12050104,3608910,-74.9196,42.2967,5.7,1709,0.26,8.78,1481.58,1.11,6.89,12.61,1.56,8328,10.07,10.54,7.38,10.46,6.54,8.3,11.28,4.11,2.81,86.06,67.09,18.19,498681900,16.7,9700000US3608910,9.1,32.4,54167,"Delhi Central School District, New York",8328,50.2,49.8,36.5,3.3,4.3,4.2,16.7,90,5.3,1.8,5.5,94.5,0.212600457,6.609383657,0.043494661,65.56901303,0.045299418,0.085365039,26.18938044,1.24546329
2018,OTSEGO,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,12,134,880,15.34,47160104,3629240,-75.2411,42.3993,5.8,1529,0.06,8.82,1334.52,1.44,7.28,13.11,2.67,6657,9.16,8.44,9.79,12.54,8.83,8.52,14.18,5.83,2.42,82.11,78.88,22.43,244636200,27.21,9700000US3629240,8.5,18.8,53556,"Otego-Unadilla (Unatego) Central School District, New York",6657,48.6,51.4,45.9,4.5,5.3,5.6,4.9,95.8,0.6,0.1,1.7,98.3,0.854248063,8.999771906,0.04451508,60.88522467,0.03421407,0.044147187,26.81904804,2.318830982
2018,ONTARIO,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),20,234,1269,18.44,43090106,3612300,-77.1977,42.764,5.7,1060,0.64,8.73,993.14,4,8.83,13.61,3.44,9777,5.75,9.97,10.45,14.78,7.88,8.81,12.07,4.93,2.04,79.47,75.55,19.03,432535500,22.6,9700000US3612300,6.2,26.7,59980,"Gorham-Middlesex Central School District (Marcus Whitman), New York",9777,48.3,51.7,45.5,6.1,5.9,5.4,5.9,97.1,0.7,0.9,2.9,97.1,4.577450868,8.608495719,0.026841727,25.0146173,0.007282639,0.02809018,55.84847949,5.88874208
2018,ONONDAGA,MARCELLUS CENTRAL SCHOOL DISTRICT,32,207,1606,12.89,42110106,3618480,-76.3142,42.9461,5.5,873,0.51,8.33,1198.63,4.06,8.67,13.28,3.78,10219,5.58,8.55,8.69,17.74,9.39,7.96,11.31,5.39,2.72,78.88,75.85,19.42,157392900,64.93,9700000US3618480,2.2,41,79428,"Marcellus Central School District, New York",10219,50.7,49.3,48.1,3.4,4.8,7.5,7,97.2,0.8,0.7,1.1,98.9,4.387554966,13.27531293,0.682749984,34.87056913,0.00228727,0.065187184,42.84627833,3.870060212
2019,DUTCHESS,DOVER UNION FREE SCHOOL DISTRICT,15,203,1413,14.37,13050202,3609210,-73.5773,41.7012,5.5,548,0.61,10.34,1316.74,3.44,9.17,14.83,3.11,9576,7.83,9.61,13.26,16.9,7.91,7.09,10.4,5.67,1.75,81.19,78.27,17.83,172692000,55.45,9700000US3609210,13.2,16.3,62742,"Dover Union Free School District, New York",9576,49.6,50.4,44.9,5.3,4,6.3,4,89,2.6,0.9,18.3,81.7,0.795809881,10.2902856,0.670210548,66.58588701,0.125078174,0.319470502,13.11809464,8.095163644
2019,SULLIVAN,TRI-VALLEY CENTRAL SCHOOL DISTRICT,12,156,964,16.18,59120104,3628890,-74.5308,41.9024,5.4,2192,0.34,7.7,1555.24,1.28,6.56,11.89,1.22,6430,5.65,7.39,14.53,17.19,7.9,5.13,9.02,5.63,0.9,76.05,71.73,15.55,507316500,12.67,9700000US3628890,10.9,27.6,64840,"Tri-Valley Central School District, New York",6430,48,52,42.4,4.3,7.4,8.7,6.2,92.7,1.2,0.3,8.1,91.9,1.779185183,4.293177927,0.114248206,87.95976476,0.043996204,0.162324703,4.042328606,1.604974409
2019,MONTGOMERY,FORT PLAIN CENTRAL SCHOOL DISTRICT,12,158,866,18.24,27070104,3611370,-74.6503,42.9446,5.3,653,0.51,9.52,1234.44,2.17,7.78,13.44,2.39,5577,4.63,14.06,8.98,12.5,5.49,6.44,8.79,3.51,1.79,68.14,65.36,14.09,158523300,35.18,9700000US3611370,18.7,12.1,48951,"Fort Plain Central School District, New York",5577,49.5,50.5,32.9,11.5,10.1,7.2,5.1,92.8,0.9,1,5.1,94.9,0.604642977,9.457410993,0.019870896,18.9193639,0.016464457,0.022141855,67.04156424,3.918540681
2019,GREENE,GREENVILLE CENTRAL SCHOOL DISTRICT,16,184,1224,15.03,19070104,3612870,-74.0374,42.4417,5.9,1056,0.23,9.14,1158.24,1.11,7.22,13.39,2.06,8694,6.68,9.55,9.6,14.98,9.88,7.6,10.86,4.5,2.68,77.75,75.52,18.04,352189800,24.69,9700000US3612870,6.3,25.6,74436,"Greenville Central School District, New York",8694,50.8,49.2,45.5,4.8,4.8,8.1,6.1,96.8,0.8,0.3,2.6,97.4,0.945001814,8.975728428,0.210823823,62.09285448,0.032198547,0.124449941,20.15220202,7.466740945
2020,TOMPKINS,LANSING CENTRAL SCHOOL DISTRICT,25,173,1270,13.62,61080104,3616710,-76.5339,42.5685,5.6,837,0.78,9.98,873,4.72,9.67,14.56,4.22,7850,6.32,7.92,17.06,13.16,7.02,6.11,12.2,4.14,1.49,77.39,74.08,17.83,164365200,47.76,9700000US3616710,2.8,50.2,86597,"Lansing Central School District, New York",7850,49.8,50.2,41.5,3.7,4.9,9.3,6.7,90.4,2.3,4.2,3.4,96.6,13.52804608,13.04673982,0.664739251,24.20275095,0.001642683,0.091442714,44.11262238,4.35201612
2020,DUTCHESS,PINE PLAINS CENTRAL SCHOOL DISTRICT,6,148,919,16.1,13130104,3623040,-73.6806,41.9632,5.7,525,0.81,11.78,1022.35,4.33,10.22,16.11,3.61,8816,5.63,9.49,12.39,13.66,10.99,8.59,11.98,6.57,2.51,84.11,80.58,21.05,366579000,24.05,9700000US3623040,8.2,35.6,81834,"Pine Plains Central School District, New York",8816,50.6,49.4,49.1,4.7,3.5,4,5.9,89.6,0.9,2.3,8.8,91.2,0.631951094,8.470697994,0.154427831,57.08723086,0.032407748,0.156637451,25.56406668,7.902580344
2020,SULLIVAN,TRI-VALLEY CENTRAL SCHOOL DISTRICT,12,150,933,16.08,59120104,3628890,-74.5308,41.9024,5.2,2192,0.58,8.12,1476.76,2.5,7.61,12.78,2.06,6292,6.01,7.01,13.54,17.31,6.8,8.57,10,5.58,1.24,79.24,74.76,16.82,507316500,12.4,9700000US3628890,10.4,30.5,62941,"Tri-Valley Central School District, New York",6292,51.4,48.6,44.6,4.3,5.2,7.9,6.5,92.2,1,0.1,6.6,93.4,1.790716446,4.307370251,0.111232337,87.93244454,0.037964466,0.176162218,4.040022353,1.604087389
2020,TOMPKINS,NEWFIELD CENTRAL SCHOOL DISTRICT,10,179,787,22.74,61090104,3620790,-76.6068,42.3396,5.5,1493,0.58,9.23,958.85,3.94,8.83,13.67,3.61,5289,7.28,15.24,8.79,15.2,6.9,11.61,9.95,6.54,0.47,82.27,80.98,16.96,158036400,33.47,9700000US3620790,3.6,25.2,60949,"Newfield Central School District, New York",5289,50.4,49.6,45.4,5.8,5.4,5.3,1.4,93.8,4.2,0.5,0,100,0.117314745,8.196086471,0.095104672,68.40930317,0.332581608,0.387822046,20.48053486,1.98125242
2020,ORLEANS,ALBION CENTRAL SCHOOL DISTRICT,20,218,1844,11.82,45010106,3602520,-78.2022,43.2386,4.9,515,1.22,10.35,934.47,5.5,10.44,15.39,4.22,14484,7.05,14.57,12.66,15.58,8.28,6.11,10.65,5.74,2.24,84.84,82.32,18.63,337295700,42.94,9700000US3602520,11.3,11.9,46570,"Albion Central School District, New York",14484,51.3,48.7,44.1,2.1,4.4,4.2,6.4,84.9,11.1,0.4,3.4,96.6,0.708962492,9.380878558,0.138217001,11.15288455,0.008538502,0.046161276,61.23546787,17.32888975
2021,DUTCHESS,DOVER UNION FREE SCHOOL DISTRICT,11,202,1387,14.56,13050202,3609210,-73.5773,41.7012,6.6,548,0.84,10.71,1384.05,4.61,10.11,15.56,4.33,9303,6.26,15.35,11.35,13.49,10.05,7.4,11.48,4.1,1.83,83.11,79.17,17.4,172692000,53.87,9700000US3609210,12.7,20.6,74403,"Dover Union Free School District, New York",9303,46.8,53.2,43.5,3.4,4,5.1,6.2,87,5,1.3,15.5,84.5,0.814571607,10.36012091,0.675943298,66.45142798,0.141234105,0.368459454,13.09672712,8.091515531
2021,ORANGE,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,22,219,1227,17.85,44090104,3614430,-74.0158,41.3637,6.3,892,0.85,9.63,1262.89,5.89,10.78,15.67,5.5,12157,22.45,8.68,11.1,10.4,4.9,3.81,5.26,1.37,0.95,77.39,61.71,7.57,87836400,138.41,9700000US3614430,3.1,48.6,104393,"Highland Falls Central School District, New York",12157,57.8,42.2,22.9,6,7.2,5.8,12.1,68.1,10.5,5.6,15.5,84.5,7.656051478,13.55178491,0.393458748,73.94360425,0.060453297,0.424197713,0.568670847,3.401778761
2022,ERIE,ALDEN CENTRAL SCHOOL DISTRICT,19,189,1700,11.12,14010106,3602550,-78.512,42.8984,5.6,837,1.23,10.06,1329.18,4.17,9.22,14.28,3.61,12900,3.5,12.29,15.19,10.88,6.52,7.74,10.8,7.83,2.43,79.93,76.67,21.05,146238300,88.21,9700000US3602550,3.2,22.2,87015,"Alden Central School District, New York",12900,52.8,47.2,42.1,5.5,5.5,5.6,6.2,92.7,5.6,0.8,1.1,98.9,0.820373322,15.1285949,0.17416778,26.14855342,0.035079729,0.100931151,37.49223015,20.10006954
